label,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62
A,0.6766010522842407,0.6650347709655762,-6.667470415777643e-07,0.6087719798088074,0.6597734689712524,-0.02454436384141445,0.5512488484382629,0.5748063921928406,-0.029328545555472374,0.5342638492584229,0.4901247024536133,-0.033402398228645325,0.5254930257797241,0.4386853873729706,-0.031136605888605118,0.577189564704895,0.48838862776756287,-0.005992096848785877,0.5679712295532227,0.4275420308113098,-0.04011819139122963,0.5815232992172241,0.5058251023292542,-0.05204768851399422,0.5881608128547668,0.5315829515457153,-0.054129477590322495,0.6238805651664734,0.48597589135169983,-0.007810091134160757,0.6191133260726929,0.43577808141708374,-0.044505827128887177,0.6253640055656433,0.5232372879981995,-0.04575665295124054,0.6284589767456055,0.5408924221992493,-0.036239683628082275,0.6679677963256836,0.49157193303108215,-0.016920121386647224,0.6658489108085632,0.4511010944843292,-0.05424069985747337,0.6688247323036194,0.534783124923706,-0.03817153349518776,0.6694039702415466,0.5529393553733826,-0.01716488227248192,0.7126001119613647,0.49856749176979065,-0.028334850445389748,0.7067396640777588,0.46515020728111267,-0.0457150898873806,0.7063137292861938,0.5282809138298035,-0.02984124980866909,0.7056846618652344,0.5473839640617371,-0.012794286012649536
A,0.6803542971611023,0.6693227887153625,-7.497421847801888e-07,0.6129684448242188,0.6776223182678223,-0.02974080666899681,0.5473507642745972,0.585612416267395,-0.034348420798778534,0.5236117243766785,0.4857863783836365,-0.037210941314697266,0.5246659517288208,0.42042118310928345,-0.03297700360417366,0.5757527351379395,0.49821504950523376,-0.00495717441663146,0.5682847499847412,0.43162524700164795,-0.03974277153611183,0.5826971530914307,0.5094184875488281,-0.04984215274453163,0.5903535485267639,0.5342851877212524,-0.050675179809331894,0.6227448582649231,0.4939483106136322,-0.0032699296716600657,0.6205437183380127,0.4422377645969391,-0.03907307982444763,0.6271188259124756,0.5366309881210327,-0.037838105112314224,0.629135251045227,0.5459133386611938,-0.026979349553585052,0.6669922471046448,0.49750182032585144,-0.01016860269010067,0.6683790683746338,0.45539548993110657,-0.05031955614686012,0.6688603162765503,0.545129120349884,-0.03443318232893944,0.6680210828781128,0.5547330379486084,-0.013343842700123787,0.711977481842041,0.5007035732269287,-0.01961715891957283,0.7104021906852722,0.4708433449268341,-0.040021173655986786,0.7094085216522217,0.5378819704055786,-0.02633908949792385,0.7095997929573059,0.5530270338058472,-0.010855264030396938
A,0.6817196011543274,0.6719222068786621,-7.5080595252075e-07,0.6136956810951233,0.6767332553863525,-0.028672082349658012,0.5481388568878174,0.5859612226486206,-0.0322694331407547,0.5236227512359619,0.4876054525375366,-0.03444793075323105,0.5218294858932495,0.42209309339523315,-0.029629195109009743,0.576372504234314,0.5000342130661011,-0.0038792293053120375,0.5668220520019531,0.4336416721343994,-0.03928060457110405,0.5810612440109253,0.5109566450119019,-0.050150010734796524,0.5901851058006287,0.5371679663658142,-0.051228057593107224,0.6243178844451904,0.49628373980522156,-0.002847969299182296,0.6201443076133728,0.4436423182487488,-0.039350975304841995,0.6266477108001709,0.5373783111572266,-0.03898761793971062,0.630130410194397,0.5487993955612183,-0.02852381020784378,0.6687960028648376,0.4998142719268799,-0.010329469107091427,0.6683752536773682,0.4565392732620239,-0.05084443464875221,0.668354332447052,0.5457019805908203,-0.03575238585472107,0.6684486865997314,0.5569270849227905,-0.014876311644911766,0.7137570977210999,0.5028850436210632,-0.02024974301457405,0.7107853889465332,0.4696545898914337,-0.04089878499507904,0.708808958530426,0.536241888999939,-0.027124401181936264,0.7094016075134277,0.5540840029716492,-0.011241147294640541
A,0.6818991899490356,0.6733483672142029,-7.235000794025837e-07,0.612282395362854,0.6738341450691223,-0.02980494685471058,0.5483224391937256,0.5853728652000427,-0.03456059843301773,0.523952066898346,0.4891308844089508,-0.03794703632593155,0.5226115584373474,0.4227170944213867,-0.03415104001760483,0.5760259628295898,0.4984448552131653,-0.0032649338245391846,0.5662444829940796,0.43314120173454285,-0.03924497961997986,0.5799524784088135,0.5105860233306885,-0.05035727471113205,0.589195966720581,0.5363085865974426,-0.05142685025930405,0.6240761280059814,0.49497056007385254,-0.0020007758866995573,0.6200306415557861,0.4433688819408417,-0.0392877534031868,0.6259263157844543,0.5370861887931824,-0.03922710195183754,0.6297194361686707,0.5473924279212952,-0.028641529381275177,0.668688178062439,0.49866706132888794,-0.009529034607112408,0.6684907078742981,0.4566546380519867,-0.05059460550546646,0.6678996086120605,0.5450907945632935,-0.03581026569008827,0.668210506439209,0.554844856262207,-0.01478517148643732,0.7137961387634277,0.5026693940162659,-0.019639937207102776,0.7110435366630554,0.4693208932876587,-0.04028710350394249,0.7079570889472961,0.535598874092102,-0.02657591924071312,0.708223283290863,0.553291380405426,-0.010515840724110603
A,0.682129979133606,0.6743484735488892,-7.140749858081108e-07,0.6119071245193481,0.6723353862762451,-0.03015393391251564,0.5490154027938843,0.5851608514785767,-0.03526550158858299,0.5244200825691223,0.48996493220329285,-0.03914302587509155,0.5230802297592163,0.4231789708137512,-0.03577720373868942,0.5761271119117737,0.49835047125816345,-0.0017746924422681332,0.5663701295852661,0.43313127756118774,-0.037823960185050964,0.5801764726638794,0.5105672478675842,-0.04928319901227951,0.5894889831542969,0.536083996295929,-0.050543833523988724,0.6242004036903381,0.49484628438949585,-0.0003213533491361886,0.6201395988464355,0.44346296787261963,-0.037553079426288605,0.6258036494255066,0.5369881391525269,-0.03789225593209267,0.6295251846313477,0.546891450881958,-0.02753436006605625,0.6688623428344727,0.49836185574531555,-0.0078221270814538,0.6684984564781189,0.45678550004959106,-0.048758238554000854,0.6677254438400269,0.5448733568191528,-0.034288644790649414,0.6681670546531677,0.5541908144950867,-0.013377669267356396,0.7139675617218018,0.5025579333305359,-0.017982687801122665,0.7110905647277832,0.4693581163883209,-0.03816171735525131,0.707476794719696,0.5352136492729187,-0.024418024346232414,0.7077368497848511,0.5527492761611938,-0.008320541121065617
A,0.6708980202674866,0.6753994226455688,-7.428593562508468e-07,0.6032872200012207,0.6783291101455688,-0.025632454082369804,0.5414802432060242,0.5858686566352844,-0.028611041605472565,0.5212435722351074,0.48958536982536316,-0.031173745170235634,0.5215630531311035,0.42773109674453735,-0.027651973068714142,0.5729568600654602,0.5043523907661438,-0.0018208387773483992,0.5637016296386719,0.4360119104385376,-0.0352315679192543,0.5764723420143127,0.5132117867469788,-0.04590678587555885,0.5852476954460144,0.5394452810287476,-0.04731231555342674,0.6188724040985107,0.5010803937911987,-0.0019581422675400972,0.614692747592926,0.4483381509780884,-0.0365385003387928,0.6199446320533752,0.5398340225219727,-0.036729101091623306,0.6237438917160034,0.5512719750404358,-0.027522802352905273,0.6615523099899292,0.5054290294647217,-0.010023144073784351,0.6611629724502563,0.45900893211364746,-0.04815555363893509,0.6616500616073608,0.5474899411201477,-0.0324857123196125,0.6627073287963867,0.5615288615226746,-0.012307055294513702,0.7048527598381042,0.5096805691719055,-0.020380456000566483,0.7020177245140076,0.47565051913261414,-0.039191197603940964,0.7008755803108215,0.5423833131790161,-0.024506084620952606,0.7023775577545166,0.5616703033447266,-0.008795413188636303
A,0.6712265014648438,0.6755439043045044,-7.097249294929497e-07,0.6019144058227539,0.6730979681015015,-0.027917426079511642,0.5428080558776855,0.5803946852684021,-0.03126545995473862,0.5219664573669434,0.4838085174560547,-0.03328876942396164,0.5218967795372009,0.41962867975234985,-0.028567172586917877,0.5724249482154846,0.5015999674797058,-0.0020659039728343487,0.5649471282958984,0.4378271698951721,-0.034454796463251114,0.5776668190956116,0.5141086578369141,-0.04372851550579071,0.5856416821479797,0.538303017616272,-0.044093888252973557,0.6195487976074219,0.4983927011489868,-0.0005118413246236742,0.6178906559944153,0.449287086725235,-0.034303922206163406,0.621852457523346,0.5383064150810242,-0.03366386145353317,0.6246004700660706,0.5492297410964966,-0.02361895516514778,0.6626201868057251,0.5032032132148743,-0.007075946312397718,0.6638253927230835,0.4614230990409851,-0.045192282646894455,0.6624459028244019,0.5474724769592285,-0.030387841165065765,0.6623051166534424,0.5599392056465149,-0.01020345464348793,0.7060388922691345,0.5082657933235168,-0.01599765755236149,0.7049922347068787,0.47562676668167114,-0.03520556911826134,0.7021195292472839,0.5407006740570068,-0.021543629467487335,0.7022368311882019,0.5587086081504822,-0.005977415945380926
A,0.669472873210907,0.6745806932449341,-6.904414249220281e-07,0.6007023453712463,0.6725928783416748,-0.02828976884484291,0.5414940714836121,0.5820785760879517,-0.0325157567858696,0.5200570225715637,0.48815345764160156,-0.0356401689350605,0.5186663866043091,0.4240689277648926,-0.03215648978948593,0.5722860097885132,0.5013058185577393,-0.0013654098147526383,0.5644036531448364,0.43664276599884033,-0.034127071499824524,0.5770591497421265,0.512825071811676,-0.04406651854515076,0.585444450378418,0.5382879972457886,-0.04483979195356369,0.6182637214660645,0.4980942904949188,7.03604964655824e-05,0.6162504553794861,0.44952040910720825,-0.033675435930490494,0.620551586151123,0.5389118790626526,-0.033377476036548615,0.6239960789680481,0.5494343042373657,-0.023645788431167603,0.6606940627098083,0.5028865337371826,-0.006803113967180252,0.6618901491165161,0.46116703748703003,-0.044814106076955795,0.661443829536438,0.5472216010093689,-0.029854590073227882,0.6621893048286438,0.5588767528533936,-0.009687907062470913,0.7037497758865356,0.5080068707466125,-0.016145071014761925,0.702605664730072,0.47599849104881287,-0.03513023257255554,0.7000107169151306,0.5412936806678772,-0.02122567594051361,0.700401782989502,0.5590977668762207,-0.005610296037048101
A,0.6710493564605713,0.6745312213897705,-6.955465323699173e-07,0.6016497015953064,0.6731303930282593,-0.027449937537312508,0.5433263778686523,0.5846312642097473,-0.03131936863064766,0.5222831964492798,0.49142637848854065,-0.034025877714157104,0.5209603309631348,0.42841681838035583,-0.030072100460529327,0.5720665454864502,0.5027528405189514,-0.0019380298908799887,0.5646544098854065,0.43828073143959045,-0.03413984924554825,0.577401876449585,0.5142426490783691,-0.043637193739414215,0.5853658318519592,0.5386052131652832,-0.04420332983136177,0.6188332438468933,0.4990992546081543,-0.0006445808103308082,0.617453396320343,0.44992542266845703,-0.03412732854485512,0.6216057538986206,0.5385520458221436,-0.033905696123838425,0.6243813633918762,0.5493364930152893,-0.02426452562212944,0.6617801785469055,0.5031747817993164,-0.0073287696577608585,0.6631602048873901,0.4614596962928772,-0.04501549154520035,0.6622382402420044,0.547175407409668,-0.030412301421165466,0.6622929573059082,0.5594891309738159,-0.010492606088519096,0.7049962878227234,0.5077305436134338,-0.01633111760020256,0.7039973139762878,0.47510892152786255,-0.03511139005422592,0.7012490034103394,0.5400319695472717,-0.021325470879673958,0.7013639211654663,0.5580510497093201,-0.005755409132689238
A,0.6604518890380859,0.6739100217819214,-6.707754209855921e-07,0.5951950550079346,0.6763952374458313,-0.03083505667746067,0.5354361534118652,0.5895082950592041,-0.03753535449504852,0.5172339081764221,0.4963129758834839,-0.042680371552705765,0.520041286945343,0.4352684020996094,-0.040757082402706146,0.5637724995613098,0.5065316557884216,-0.008279655128717422,0.5540059804916382,0.43692266941070557,-0.044936615973711014,0.5673483610153198,0.5143581628799438,-0.05637093260884285,0.5768679976463318,0.5425340533256531,-0.05740091949701309,0.6096792817115784,0.5023003816604614,-0.0062766424380242825,0.6064865589141846,0.44770458340644836,-0.04352571815252304,0.6126145124435425,0.5403720140457153,-0.04273378103971481,0.6160708069801331,0.5511017441749573,-0.03175815939903259,0.6525725722312927,0.506065309047699,-0.012796545401215553,0.6534786820411682,0.4602585732936859,-0.05248693749308586,0.6539397239685059,0.5475780963897705,-0.03548213467001915,0.6542832255363464,0.5591865181922913,-0.013517496176064014,0.6956485509872437,0.5110132098197937,-0.022153357043862343,0.6938411593437195,0.47691839933395386,-0.041754622012376785,0.6919590830802917,0.5407668948173523,-0.02705482579767704,0.6920920014381409,0.5573884844779968,-0.010720585472881794
A,0.6633111238479614,0.6746206283569336,-6.931117582098523e-07,0.595582127571106,0.6750892996788025,-0.03002743236720562,0.5366382598876953,0.5872235298156738,-0.0345478430390358,0.515831470489502,0.49716177582740784,-0.037034060806035995,0.5157179832458496,0.43794313073158264,-0.03219166770577431,0.5621640086174011,0.5046086311340332,-0.006713800597935915,0.5544331073760986,0.43931764364242554,-0.04146076738834381,0.5676822662353516,0.5155026316642761,-0.05159766972064972,0.5771631002426147,0.5415030717849731,-0.05193066969513893,0.6101150512695312,0.5004599094390869,-0.003981218207627535,0.6085413694381714,0.4496808648109436,-0.040172092616558075,0.6136099696159363,0.5396703481674194,-0.039345674216747284,0.6168801188468933,0.5506013631820679,-0.028301578015089035,0.6540977358818054,0.5038745999336243,-0.0095155518501997,0.6554228067398071,0.4626866281032562,-0.04864830523729324,0.6542450785636902,0.5485429763793945,-0.03337908536195755,0.6540387272834778,0.5593246221542358,-0.01233377493917942,0.6976210474967957,0.5077944993972778,-0.0176421869546175,0.696671187877655,0.4759649634361267,-0.0373387485742569,0.6935136318206787,0.5400386452674866,-0.02395552583038807,0.6935568451881409,0.5559848546981812,-0.008196840062737465
A,0.6633017659187317,0.6748483180999756,-6.999603101576213e-07,0.5953719615936279,0.6777121424674988,-0.030864546075463295,0.5344716906547546,0.5877992510795593,-0.03555216267704964,0.5142752528190613,0.4948424994945526,-0.038161151111125946,0.514839231967926,0.4338592290878296,-0.03363202512264252,0.5619402527809143,0.5046847462654114,-0.007084243930876255,0.5547389388084412,0.43894895911216736,-0.04203307628631592,0.5677244663238525,0.5159183144569397,-0.052453480660915375,0.5764152407646179,0.542081892490387,-0.05317974463105202,0.6095985174179077,0.5002503991127014,-0.004338838625699282,0.6076717972755432,0.4489399492740631,-0.040555160492658615,0.6126318573951721,0.53975909948349,-0.039977896958589554,0.6156732439994812,0.5508156418800354,-0.029353952035307884,0.6534088253974915,0.5038709044456482,-0.010012134909629822,0.6549170613288879,0.4619731903076172,-0.04930989816784859,0.6540997624397278,0.5485920906066895,-0.03389400243759155,0.6538647413253784,0.5595472455024719,-0.01308430451899767,0.69719398021698,0.507804811000824,-0.018383346498012543,0.6961861252784729,0.4766552746295929,-0.0384177528321743,0.693710446357727,0.5415006875991821,-0.025058496743440628,0.6938244104385376,0.5575490593910217,-0.009591227397322655
